0.000000	1.100000	2.230000	2.940002
0.010000	1.213000	2.483360	2.886134
0.020000	1.340036	2.763158	2.839295
0.030000	1.482348	3.072688	2.800610
0.040000	1.641382	3.415504	2.771477
0.050000	1.818794	3.795446	2.753634
0.060000	2.016460	4.216671	2.749237
0.070000	2.236481	4.683675	2.760953
0.080000	2.481200	5.201305	2.792079
0.090000	2.753211	5.774751	2.846681
0.100000	3.055365	6.409527	2.929762
0.110000	3.390781	7.111419	3.047471
0.120000	3.762845	7.886391	3.207340
0.130000	4.175199	8.740436	3.418566
0.140000	4.631723	9.679356	3.692337
0.150000	5.136486	10.708426	4.042198
0.160000	5.693680	11.831931	4.484446
0.170000	6.307505	13.052512	5.038536
0.180000	6.982006	14.370282	5.727466
0.190000	7.720834	15.781649	6.578071
0.200000	8.526915	17.277784	7.621135
0.210000	9.402002	18.842695	8.891172
0.220000	10.346071	20.450880	10.425671
0.230000	11.356552	22.064624	12.263522
0.240000	12.427359	23.631099	14.442284
0.250000	13.547733	25.079654	16.993888
0.260000	14.700925	26.319936	19.938453
0.270000	15.862826	27.241859	23.276049
0.280000	17.000730	27.718793	26.976698
0.290000	18.072536	27.615573	30.969735
0.300000	19.026840	26.802711	35.134730
0.310000	19.804427	25.177171	39.297536
0.320000	20.341701	22.687986	43.235823
0.330000	20.576330	19.361881	46.698019
0.340000	20.454885	15.320896	49.436734
0.350000	19.941486	10.782828	51.252325
0.360000	19.025620	6.038141	52.035887
0.370000	17.726872	1.404783	51.797092
0.380000	16.094663	-2.827745	50.664895
0.390000	14.202422	-6.447306	48.858748
0.400000	12.137450	-9.345281	46.640207
0.410000	9.989177	-11.514274	44.262221
0.420000	7.838832	-13.023593	41.931743
0.430000	5.752589	-13.985443	39.792694
0.440000	3.778786	-14.523974	37.927057
0.450000	1.948510	-14.753856	36.366864
0.460000	0.278273	-14.769347	35.109625
0.470000	-1.226489	-14.641438	34.132293
0.480000	-2.567984	-14.419811	33.401696
0.490000	-3.753166	-14.136899	32.881305
0.500000	-4.791540	-13.812326	32.535074
0.510000	-5.693618	-13.456903	32.329316
0.520000	-6.469947	-13.075839	32.233408
0.530000	-7.130536	-12.671182	32.219871
0.540000	-7.684601	-12.243570	32.264219
0.550000	-8.140498	-11.793446	32.344731
0.560000	-8.505792	-11.321829	32.442272
0.570000	-8.787396	-10.830760	32.540178
0.580000	-8.991733	-10.323489	32.624203
0.590000	-9.124908	-9.804459	32.682507
0.600000	-9.192863	-9.279140	32.705643
0.610000	-9.201491	-8.753765	32.686533
0.620000	-9.156718	-8.234996	32.620390
0.630000	-9.064546	-7.729570	32.504590
0.640000	-8.931049	-7.243954	32.338474
0.650000	-8.762339	-6.784043	32.123097
0.660000	-8.564509	-6.354923	31.860943
0.670000	-8.343551	-5.960703	31.555607
0.680000	-8.105266	-5.604432	31.211480
0.690000	-7.855183	-5.288089	30.833449
0.700000	-7.598473	-5.012635	30.426633
0.710000	-7.339889	-4.778122	29.996160
0.720000	-7.083713	-4.583825	29.546991
0.730000	-6.833724	-4.428402	29.083796
0.740000	-6.593192	-4.310054	28.610872
0.750000	-6.364878	-4.226678	28.132105
0.760000	-6.151058	-4.176003	27.650957
0.770000	-5.953552	-4.155713	27.170485
0.780000	-5.773768	-4.163541	26.693370
0.790000	-5.612746	-4.197347	26.221957
0.800000	-5.471206	-4.255171	25.758309
0.810000	-5.349602	-4.335267	25.304247
0.820000	-5.248169	-4.436126	24.861404
0.830000	-5.166965	-4.556484	24.431265
0.840000	-5.105916	-4.695314	24.015213
0.850000	-5.064856	-4.851821	23.614562
0.860000	-5.043553	-5.025419	23.230594
0.870000	-5.041739	-5.215712	22.864586
0.880000	-5.059137	-5.422469	22.517842
0.890000	-5.095470	-5.645594	22.191711
0.900000	-5.150482	-5.885098	21.887617
0.910000	-5.223944	-6.141064	21.607072
0.920000	-5.315656	-6.413617	21.351704
0.930000	-5.425452	-6.702881	21.123265
0.940000	-5.553195	-7.008946	20.923654
0.950000	-5.698770	-7.331820	20.754924
0.960000	-5.862075	-7.671382	20.619297
0.970000	-6.043006	-8.027331	20.519165
0.980000	-6.241438	-8.399125	20.457093
0.990000	-6.457207	-8.785919	20.435810
1.000000	-6.690078	-9.186495	20.458194
1.010000	-6.939720	-9.599183	20.527239
1.020000	-7.205666	-10.021780	20.646016
1.030000	-7.487278	-10.451466	20.817606
1.040000	-7.783696	-10.884717	21.045014
1.050000	-8.093798	-11.317225	21.331061
1.060000	-8.416141	-11.743823	21.678240
1.070000	-8.748909	-12.158433	22.088545
1.080000	-9.089862	-12.554036	22.563262
1.090000	-9.436279	-12.922688	23.102735
1.100000	-9.784920	-13.255581	23.706098
1.110000	-10.131986	-13.543180	24.370999
1.120000	-10.473105	-13.775438	25.093315
1.130000	-10.803339	-13.942104	25.866893
1.140000	-11.117215	-14.033130	26.683339
1.150000	-11.408807	-14.039174	27.531894
1.160000	-11.671843	-13.952188	28.399431
1.170000	-11.899878	-13.766045	29.270609
1.180000	-12.086495	-13.477183	30.128222
1.190000	-12.225563	-13.085184	30.953742
1.200000	-12.311526	-12.593221	31.728067
1.210000	-12.339695	-12.008307	32.432424
1.220000	-12.306556	-11.341276	33.049369
1.230000	-12.210028	-10.606460	33.563795
1.240000	-12.049671	-9.821054	33.963835
1.250000	-11.826810	-9.004221	34.241560
1.260000	-11.544551	-8.176002	34.393387
1.270000	-11.207696	-7.356154	34.420135
1.280000	-10.822542	-6.563043	34.326743
1.290000	-10.396592	-5.812698	34.121674
1.300000	-9.938202	-5.118126	33.816108
