0.560000 	 -2.105796 	 -0.151765 	 -1.343936 	 -1.605796 	 0.348235 	 -0.843936
0.570000 	 -2.103877 	 -0.250254 	 -1.289413 	 -1.603877 	 0.249746 	 -0.789413
0.580000 	 -2.100921 	 -0.340997 	 -1.228331 	 -1.600921 	 0.159003 	 -0.728331
0.590000 	 -2.096970 	 -0.423648 	 -1.161585 	 -1.596970 	 0.076352 	 -0.661585
0.600000 	 -2.092064 	 -0.497960 	 -1.090076 	 -1.592064 	 0.002040 	 -0.590076
0.610000 	 -2.086242 	 -0.563783 	 -1.014700 	 -1.586242 	 -0.063783 	 -0.514700
0.620000 	 -2.079544 	 -0.621060 	 -0.936336 	 -1.579544 	 -0.121060 	 -0.436336
0.630000 	 -2.072009 	 -0.669820 	 -0.855840 	 -1.572009 	 -0.169820 	 -0.355840
0.640000 	 -2.063676 	 -0.710176 	 -0.774034 	 -1.563676 	 -0.210176 	 -0.274034
0.650000 	 -2.054584 	 -0.742312 	 -0.691697 	 -1.554584 	 -0.242312 	 -0.191697
0.660000 	 -2.044769 	 -0.766484 	 -0.609563 	 -1.544769 	 -0.266484 	 -0.109563
0.670000 	 -2.034270 	 -0.783003 	 -0.528312 	 -1.534270 	 -0.283003 	 -0.028312
0.680000 	 -2.023124 	 -0.792233 	 -0.448568 	 -1.523124 	 -0.292233 	 0.051432
0.690000 	 -2.011366 	 -0.794584 	 -0.370896 	 -1.511366 	 -0.294584 	 0.129104
0.700000 	 -1.999033 	 -0.790496 	 -0.295799 	 -1.499033 	 -0.290496 	 0.204201
0.710000 	 -1.986158 	 -0.780441 	 -0.223718 	 -1.486158 	 -0.280441 	 0.276282
0.720000 	 -1.972778 	 -0.764910 	 -0.155035 	 -1.472778 	 -0.264910 	 0.344965
0.730000 	 -1.958923 	 -0.744404 	 -0.090066 	 -1.458923 	 -0.244404 	 0.409934
0.740000 	 -1.944628 	 -0.719435 	 -0.029072 	 -1.444628 	 -0.219435 	 0.470928
0.750000 	 -1.929923 	 -0.690512 	 0.027746 	 -1.429923 	 -0.190512 	 0.527746
0.760000 	 -1.914839 	 -0.658139 	 0.080238 	 -1.414839 	 -0.158139 	 0.580238
0.770000 	 -1.899405 	 -0.622809 	 0.128309 	 -1.399405 	 -0.122809 	 0.628309
0.780000 	 -1.883650 	 -0.585003 	 0.171907 	 -1.383650 	 -0.085003 	 0.671907
0.790000 	 -1.867600 	 -0.545181 	 0.211028 	 -1.367600 	 -0.045181 	 0.711028
0.800000 	 -1.851283 	 -0.503783 	 0.245703 	 -1.351283 	 -0.003783 	 0.745703
0.810000 	 -1.834722 	 -0.461224 	 0.276003 	 -1.334722 	 0.038776 	 0.776003
0.820000 	 -1.817941 	 -0.417894 	 0.302028 	 -1.317941 	 0.082106 	 0.802028
0.830000 	 -1.800964 	 -0.374155 	 0.323905 	 -1.300964 	 0.125845 	 0.823905
0.840000 	 -1.783811 	 -0.330342 	 0.341787 	 -1.283811 	 0.169658 	 0.841787
0.850000 	 -1.766503 	 -0.286758 	 0.355843 	 -1.266503 	 0.213242 	 0.855843
0.860000 	 -1.749059 	 -0.243681 	 0.366261 	 -1.249059 	 0.256319 	 0.866261
0.870000 	 -1.731496 	 -0.201358 	 0.373240 	 -1.231496 	 0.298642 	 0.873240
0.880000 	 -1.713831 	 -0.160007 	 0.376991 	 -1.213831 	 0.339993 	 0.876991
0.890000 	 -1.696081 	 -0.119821 	 0.377729 	 -1.196081 	 0.380179 	 0.877729
0.900000 	 -1.678259 	 -0.080964 	 0.375675 	 -1.178259 	 0.419036 	 0.875675
0.910000 	 -1.660379 	 -0.043576 	 0.371048 	 -1.160379 	 0.456424 	 0.871048
0.920000 	 -1.642454 	 -0.007774 	 0.364071 	 -1.142454 	 0.492226 	 0.864071
0.930000 	 -1.624496 	 0.026350 	 0.354961 	 -1.124496 	 0.526350 	 0.854961
0.940000 	 -1.606513 	 0.058724 	 0.343933 	 -1.106513 	 0.558724 	 0.843933
0.950000 	 -1.588518 	 0.089295 	 0.331195 	 -1.088518 	 0.589295 	 0.831195
0.960000 	 -1.570517 	 0.118028 	 0.316948 	 -1.070517 	 0.618028 	 0.816948
0.970000 	 -1.552520 	 0.144905 	 0.301386 	 -1.052520 	 0.644905 	 0.801386
0.980000 	 -1.534533 	 0.169922 	 0.284695 	 -1.034533 	 0.669922 	 0.784695
0.990000 	 -1.516564 	 0.193090 	 0.267049 	 -1.016564 	 0.693090 	 0.767049
1.000000 	 -1.498617 	 0.214431 	 0.248615 	 -0.998617 	 0.714431 	 0.748615
1.010000 	 -1.480697 	 0.233976 	 0.229549 	 -0.980697 	 0.733976 	 0.729549
1.020000 	 -1.462810 	 0.251768 	 0.209997 	 -0.962810 	 0.751768 	 0.709997
1.030000 	 -1.444959 	 0.267855 	 0.190093 	 -0.944959 	 0.767855 	 0.690093
1.040000 	 -1.427148 	 0.282293 	 0.169964 	 -0.927148 	 0.782293 	 0.669964
1.050000 	 -1.409380 	 0.295144 	 0.149724 	 -0.909380 	 0.795144 	 0.649724
1.060000 	 -1.391656 	 0.306473 	 0.129478 	 -0.891656 	 0.806473 	 0.629478
1.070000 	 -1.373980 	 0.316351 	 0.109321 	 -0.873980 	 0.816351 	 0.609321
1.080000 	 -1.356352 	 0.324849 	 0.089339 	 -0.856352 	 0.824849 	 0.589339
1.090000 	 -1.338775 	 0.332042 	 0.069610 	 -0.838775 	 0.832042 	 0.569610
1.100000 	 -1.321248 	 0.338004 	 0.050200 	 -0.821248 	 0.838004 	 0.550200
1.110000 	 -1.303773 	 0.342811 	 0.031172 	 -0.803773 	 0.842811 	 0.531172
1.120000 	 -1.286351 	 0.346539 	 0.012576 	 -0.786351 	 0.846539 	 0.512576
1.130000 	 -1.268980 	 0.349263 	 -0.005543 	 -0.768980 	 0.849263 	 0.494457
1.140000 	 -1.251663 	 0.351057 	 -0.023145 	 -0.751663 	 0.851057 	 0.476855
1.150000 	 -1.234397 	 0.351993 	 -0.040200 	 -0.734397 	 0.851993 	 0.459800
1.160000 	 -1.217183 	 0.352143 	 -0.056682 	 -0.717183 	 0.852143 	 0.443318
1.170000 	 -1.200021 	 0.351576 	 -0.072570 	 -0.700021 	 0.851576 	 0.427430
1.180000 	 -1.182910 	 0.350358 	 -0.087850 	 -0.682910 	 0.850358 	 0.412150
1.190000 	 -1.165849 	 0.348553 	 -0.102510 	 -0.665849 	 0.848553 	 0.397490
1.200000 	 -1.148837 	 0.346224 	 -0.116544 	 -0.648837 	 0.846224 	 0.383456
1.210000 	 -1.131874 	 0.343428 	 -0.129950 	 -0.631874 	 0.843428 	 0.370050
1.220000 	 -1.114958 	 0.340223 	 -0.142728 	 -0.614958 	 0.840223 	 0.357272
1.230000 	 -1.098090 	 0.336662 	 -0.154883 	 -0.598090 	 0.836662 	 0.345117
1.240000 	 -1.081267 	 0.332796 	 -0.166421 	 -0.581267 	 0.832796 	 0.333579
1.250000 	 -1.064489 	 0.328672 	 -0.177351 	 -0.564489 	 0.828672 	 0.322649
1.260000 	 -1.047755 	 0.324335 	 -0.187684 	 -0.547755 	 0.824335 	 0.312316
1.270000 	 -1.031063 	 0.319827 	 -0.197433 	 -0.531063 	 0.819827 	 0.302567
1.280000 	 -1.014414 	 0.315189 	 -0.206614 	 -0.514414 	 0.815189 	 0.293386
1.290000 	 -0.997805 	 0.310456 	 -0.215241 	 -0.497805 	 0.810456 	 0.284759
1.300000 	 -0.981237 	 0.305663 	 -0.223332 	 -0.481237 	 0.805663 	 0.276668
1.310000 	 -0.964707 	 0.300841 	 -0.230904 	 -0.464707 	 0.800841 	 0.269096
1.320000 	 -0.948216 	 0.296020 	 -0.237977 	 -0.448216 	 0.796020 	 0.262023
1.330000 	 -0.931762 	 0.291227 	 -0.244568 	 -0.431762 	 0.791227 	 0.255432
1.340000 	 -0.915345 	 0.286486 	 -0.250698 	 -0.415345 	 0.786486 	 0.249302
1.350000 	 -0.898964 	 0.281820 	 -0.256385 	 -0.398964 	 0.781820 	 0.243615
1.360000 	 -0.882617 	 0.277249 	 -0.261651 	 -0.382617 	 0.777249 	 0.238349
1.370000 	 -0.866305 	 0.272792 	 -0.266513 	 -0.366305 	 0.772792 	 0.233487
1.380000 	 -0.850027 	 0.268466 	 -0.270992 	 -0.350027 	 0.768466 	 0.229008
1.390000 	 -0.833782 	 0.264285 	 -0.275107 	 -0.333782 	 0.764285 	 0.224893
1.400000 	 -0.817570 	 0.260263 	 -0.278876 	 -0.317570 	 0.760263 	 0.221124
1.410000 	 -0.801390 	 0.256413 	 -0.282319 	 -0.301390 	 0.756413 	 0.217681
1.420000 	 -0.785242 	 0.252744 	 -0.285452 	 -0.285242 	 0.752744 	 0.214548
1.430000 	 -0.769125 	 0.249266 	 -0.288295 	 -0.269125 	 0.749266 	 0.211705
1.440000 	 -0.753039 	 0.245987 	 -0.290863 	 -0.253039 	 0.745987 	 0.209137
1.450000 	 -0.736984 	 0.242913 	 -0.293174 	 -0.236984 	 0.742913 	 0.206826
1.460000 	 -0.720960 	 0.240051 	 -0.295242 	 -0.220960 	 0.740051 	 0.204758
1.470000 	 -0.704966 	 0.237406 	 -0.297084 	 -0.204966 	 0.737406 	 0.202916
1.480000 	 -0.689002 	 0.234981 	 -0.298713 	 -0.189002 	 0.734981 	 0.201287
1.490000 	 -0.673068 	 0.232779 	 -0.300144 	 -0.173068 	 0.732779 	 0.199856
1.500000 	 -0.657165 	 0.230804 	 -0.301390 	 -0.157165 	 0.730804 	 0.198610
1.510000 	 -0.641292 	 0.229057 	 -0.302462 	 -0.141292 	 0.729057 	 0.197538
1.520000 	 -0.625449 	 0.227539 	 -0.303374 	 -0.125449 	 0.727539 	 0.196626
1.530000 	 -0.609636 	 0.226250 	 -0.304135 	 -0.109636 	 0.726250 	 0.195865
1.540000 	 -0.593853 	 0.225192 	 -0.304757 	 -0.093853 	 0.725192 	 0.195243
1.550000 	 -0.578102 	 0.224364 	 -0.305249 	 -0.078102 	 0.724364 	 0.194751
1.560000 	 -0.562381 	 0.223764 	 -0.305620 	 -0.062381 	 0.723764 	 0.194380
1.570000 	 -0.546691 	 0.223393 	 -0.305878 	 -0.046691 	 0.723393 	 0.194122
1.580000 	 -0.531032 	 0.223249 	 -0.306032 	 -0.031032 	 0.723249 	 0.193968
1.590000 	 -0.515405 	 0.223331 	 -0.306089 	 -0.015405 	 0.723331 	 0.193911
1.600000 	 -0.499810 	 0.223636 	 -0.306055 	 0.000190 	 0.723636 	 0.193945
1.610000 	 -0.484247 	 0.224163 	 -0.305936 	 0.015753 	 0.724163 	 0.194064
1.620000 	 -0.468717 	 0.224910 	 -0.305737 	 0.031283 	 0.724910 	 0.194263
1.630000 	 -0.453220 	 0.225875 	 -0.305463 	 0.046780 	 0.725875 	 0.194537
1.640000 	 -0.437757 	 0.227054 	 -0.305119 	 0.062243 	 0.727054 	 0.194881
1.650000 	 -0.422328 	 0.228447 	 -0.304708 	 0.077672 	 0.728447 	 0.195292
1.660000 	 -0.406933 	 0.230050 	 -0.304233 	 0.093067 	 0.730050 	 0.195767
1.670000 	 -0.391574 	 0.231862 	 -0.303697 	 0.108426 	 0.731862 	 0.196303
1.680000 	 -0.376251 	 0.233878 	 -0.303103 	 0.123749 	 0.733878 	 0.196897
1.690000 	 -0.360964 	 0.236098 	 -0.302451 	 0.139036 	 0.736098 	 0.197549
1.700000 	 -0.345715 	 0.238518 	 -0.301744 	 0.154285 	 0.738518 	 0.198256
1.710000 	 -0.330503 	 0.241135 	 -0.300982 	 0.169497 	 0.741135 	 0.199018
1.720000 	 -0.315329 	 0.243948 	 -0.300165 	 0.184671 	 0.743948 	 0.199835
