0.000000 0.000000     0.000000	0.000000	0.500000	0.500000	0.500000
0.020000 1.200000     2.460000	2.880400	1.700000	2.960000	3.380400
0.040000 1.452000     3.013670	2.786203	1.952000	3.513670	3.286203
0.060000 1.764334     3.685606	2.725494	2.264334	4.185606	3.225494
0.080000 2.148588     4.503747	2.710550	2.648588	5.003747	3.210550
0.100000 2.619620     5.500404	2.759883	3.119620	6.000404	3.259883
0.120000 3.195777     6.712787	2.901237	3.695777	7.212787	3.401237
0.140000 3.899179     8.182732	3.175942	4.399179	8.682732	3.675942
0.160000 4.755890     9.954946	3.645101	5.255890	10.454946	4.145101
0.180000 5.795701     12.072431	4.398074	6.295701	12.572431	4.898074
0.200000 7.051047     14.566777	5.563460	7.551047	15.066777	6.063460
0.220000 8.554193     17.439463	7.321705	9.054193	17.939463	7.821705
0.240000 10.331247     20.628397	9.915801	10.831247	21.128397	10.415801
0.260000 12.390677     23.952475	13.650622	12.890677	24.452475	14.150622
0.280000 14.703037     27.029396	18.860156	15.203037	27.529396	19.360156
0.300000 17.168308     29.176477	25.805080	17.668308	29.676477	26.305080
0.320000 19.569942     29.346609	34.450465	20.069942	29.846609	34.950465
0.340000 21.525276     26.234972	44.103929	22.025276	26.734972	44.603929
0.360000 22.467215     18.777443	53.051900	22.967215	19.277443	53.551900
0.380000 21.729261     7.144965	58.667076	22.229261	7.644965	59.167076
0.400000 18.812402     -6.325392	58.651084	19.312402	-5.825392	59.151084
0.420000 13.784843     -17.731294	53.150930	14.284843	-17.231294	53.650930
0.440000 7.481616     -24.310700	45.434839	7.981616	-23.810700	45.934839
0.460000 1.123152     -26.433301	39.380039	1.623152	-25.933301	39.880039
0.480000 -4.388138     -26.160266	36.691248	-3.888138	-25.660266	37.191248
0.500000 -8.742564     -24.874292	37.035171	-8.242564	-24.374292	37.535171
0.520000 -11.968910     -22.796995	39.414202	-11.468910	-22.296995	39.914202
0.540000 -14.134527     -19.608744	42.774470	-13.634527	-19.108744	43.274470
0.560000 -15.229370     -15.039967	46.042074	-14.729370	-14.539967	46.542074
0.580000 -15.191490     -9.243779	48.173621	-14.691490	-8.743779	48.673621
0.600000 -14.001947     -2.929556	48.419319	-13.501947	-2.429556	48.919319
0.620000 -11.787469     2.847239	46.663801	-11.287469	3.347239	47.163801
0.640000 -8.860527     7.190274	43.510052	-8.360527	7.690274	44.010052
0.660000 -5.650367     9.795014	39.921125	-5.150367	10.295014	40.421125
0.680000 -2.561291     10.946288	36.690413	-2.061291	11.446288	37.190413
0.700000 0.140225     11.172536	34.177750	0.640225	11.672536	34.677750
0.720000 2.346687     10.931760	32.390827	2.846687	11.431760	32.890827
0.740000 4.063702     10.507047	31.180704	4.563702	11.007047	31.680704
0.760000 5.352371     10.038397	30.375840	5.852371	10.538397	30.875840
0.780000 6.289576     9.583301	29.834430	6.789576	10.083301	30.334430
0.800000 6.948321     9.160880	29.452736	7.448321	9.660880	29.952736
0.820000 7.390833     8.775781	29.158905	7.890833	9.275781	29.658905
0.840000 7.667822     8.428959	28.904858	8.167822	8.928959	29.404858
0.860000 7.820050     8.121614	28.659755	8.320050	8.621614	29.159755
0.880000 7.880363     7.855996	28.405285	8.380363	8.355996	28.905285
0.900000 7.875489     7.635000	28.132285	8.375489	8.135000	28.632285
0.920000 7.827391     7.461464	27.838235	8.327391	7.961464	28.338235
0.940000 7.754206     7.337559	27.525317	8.254206	7.837559	28.025317
0.960000 7.670877     7.264423	27.198909	8.170877	7.764423	27.698909
0.980000 7.589586     7.242036	26.866417	8.089586	7.742036	27.366417
1.000000 7.520076     7.269264	26.536404	8.020076	7.769264	27.036404
1.020000 7.469914     7.344006	26.217976	7.969914	7.844006	26.717976
1.040000 7.444732     7.463357	25.920362	7.944732	7.963357	26.420362
1.060000 7.448457     7.623737	25.652652	7.948457	8.123737	26.152652
1.080000 7.483513     7.820944	25.423633	7.983513	8.320944	25.923633
1.100000 7.550999     8.050131	25.241658	8.050999	8.550131	25.741658
1.120000 7.650826     8.305693	25.114533	8.150826	8.805693	25.614533
1.140000 7.781799     8.581104	25.049348	8.281799	9.081104	25.549348
1.160000 7.941660     8.868709	25.052251	8.441660	9.368709	25.552251
1.180000 8.127070     9.159535	25.128117	8.627070	9.659535	25.628117
1.200000 8.333563     9.443145	25.280104	8.833563	9.943145	25.780104
1.220000 8.555479     9.707610	25.509104	9.055479	10.207610	26.009104
1.240000 8.785905     9.939674	25.813085	9.285905	10.439674	26.313085
1.260000 9.016659     10.125161	26.186409	9.516659	10.625161	26.686409
1.280000 9.238360     10.249709	26.619195	9.738360	10.749709	27.119195
1.300000 9.440629     10.299842	27.096864	9.940629	10.799842	27.596864
1.320000 9.612472     10.264369	27.600050	10.112472	10.764369	28.100050
1.340000 9.742851     10.135971	28.105047	10.242851	10.635971	28.605047
1.360000 9.821475     9.912783	28.584924	10.321475	10.412783	29.084924
1.380000 9.839737     9.599631	29.011369	10.339737	10.099631	29.511369
1.400000 9.791716     9.208606	29.357121	10.291716	9.708606	29.857121
1.420000 9.675094     8.758663	29.598683	10.175094	9.258663	30.098683
1.440000 9.491808     8.274142	29.718851	9.991808	8.774142	30.218851
1.460000 9.248275     7.782359	29.708539	9.748275	8.282359	30.208539
1.480000 8.955092     7.310691	29.567513	9.455092	7.810691	30.067513
1.500000 8.626211     6.883733	29.303879	9.126211	7.383733	29.803879
1.520000 8.277716     6.521107	28.932524	8.777716	7.021107	29.432524
1.540000 7.926394     6.236302	28.472911	8.426394	6.736302	28.972911
1.560000 7.588376     6.036606	27.946780	8.088376	6.536606	28.446780
1.580000 7.278022     5.923951	27.376172	7.778022	6.423951	27.876172
1.600000 7.007208     5.896277	26.782052	7.507208	6.396277	27.282052
1.620000 6.785022     5.949040	26.183576	7.285022	6.449040	26.683576
1.640000 6.617825     6.076548	25.597897	7.117825	6.576548	26.097897
1.660000 6.509570     6.272951	25.040360	7.009570	6.772951	25.540360
1.680000 6.462246     6.532812	24.524897	6.962246	7.032812	25.024897
1.700000 6.476359     6.851295	24.064505	6.976359	7.351295	24.564505
1.720000 6.551346     7.224023	23.671702	7.051346	7.724023	24.171702
1.740000 6.685882     7.646666	23.358909	7.185882	8.146666	23.858909
1.760000 6.878039     8.114328	23.138709	7.378039	8.614328	23.638709
1.780000 7.125297     8.620765	23.023943	7.625297	9.120765	23.523943
1.800000 7.424390     9.157467	23.027580	7.924390	9.657467	23.527580
1.820000 7.771006     9.712661	23.162285	8.271006	10.212661	23.662285
1.840000 8.159337     10.270286	23.439594	8.659337	10.770286	23.939594
1.860000 8.581527     10.809078	23.868582	9.081527	11.309078	24.368582
1.880000 9.027037     11.301974	24.453941	9.527037	11.801974	24.953941
1.900000 9.482025     11.716143	25.193459	9.982025	12.216143	25.693459
1.920000 9.928848     12.014054	26.075022	10.428848	12.514054	26.575022
1.940000 10.345889     12.156029	27.073545	10.845889	12.656029	27.573545
1.960000 10.707917     12.104609	28.148531	11.207917	12.604609	28.648531
1.980000 10.987256     11.830707	29.243332	11.487256	12.330707	29.743332
2.000000 11.155946     11.320877	30.287327	11.655946	11.820877	30.787327
2.020000 11.188932     10.584114	31.201943	11.688932	11.084114	31.701943
2.040000 11.067968     9.655905	31.910498	11.567968	10.155905	32.410498
2.060000 10.785556     8.597161	32.350285	11.285556	9.097161	32.850285
2.080000 10.347877     7.486813	32.483753	10.847877	7.986813	32.983753
2.100000 9.775664     6.409131	32.305070	10.275664	6.909131	32.805070
2.120000 9.102357     5.439250	31.839510	9.602357	5.939250	32.339510
2.140000 8.369736     4.631493	31.135848	8.869736	5.131493	31.635848
2.160000 7.622087     4.013939	30.254708	8.122087	4.513939	30.754708
2.180000 6.900458     3.589948	29.257050	7.400458	4.089948	29.757050
2.200000 6.238356     3.344665	28.196020	6.738356	3.844665	28.696020
2.220000 5.659618     3.253315	27.113296	6.159618	3.753315	27.613296
2.240000 5.178357     3.288616	26.039119	5.678357	3.788616	26.539119
2.260000 4.800409     3.425927	24.994431	5.300409	3.925927	25.494431
2.280000 4.525512     3.645968	23.993644	5.025512	4.145968	24.493644
2.300000 4.349603     3.935665	23.047180	4.849603	4.435665	23.547180
2.320000 4.266816     4.287807	22.163441	4.766816	4.787807	22.663441
2.340000 4.271014     4.700122	21.350252	4.771014	5.200122	21.850252
2.360000 4.356836     5.174143	20.615904	4.856836	5.674143	21.115904
2.380000 4.520297     5.714086	19.969996	5.020297	6.214086	20.469996
2.400000 4.759055     6.325764	19.424179	5.259055	6.825764	19.924179
2.420000 5.072396     7.015505	18.992906	5.572396	7.515505	19.492906
2.440000 5.461018     7.788946	18.694192	5.961018	8.288946	19.194192
2.460000 5.926604     8.649550	18.550372	6.426604	9.149550	19.050372
2.480000 6.471193     9.596643	18.588742	6.971193	10.096643	19.088742
2.500000 7.096283     10.622752	18.841855	7.596283	11.122752	19.341855
2.520000 7.801577     11.710073	19.347110	8.301577	12.210073	19.847110
2.540000 8.583276     12.825995	20.144984	9.083276	13.325995	20.644984
2.560000 9.431820     13.917910	21.275052	9.931820	14.417910	21.775052
2.580000 10.329038     14.908122	22.768643	10.829038	15.408122	23.268643
2.600000 11.244855     15.690657	24.637083	11.744855	16.190657	25.137083
2.620000 12.134015     16.133154	26.855173	12.634015	16.633154	27.355173
2.640000 12.933843     16.088318	29.341677	13.433843	16.588318	29.841677
2.660000 13.564738     15.419491	31.942375	14.064738	15.919491	32.442375
2.680000 13.935689     14.041556	34.426268	14.435689	14.541556	34.926268
2.700000 13.956862     11.969635	36.508366	14.456862	12.469635	37.008366
2.720000 13.559417     9.355241	37.907291	14.059417	9.855241	38.407291
2.740000 12.718581     6.481394	38.427656	13.218581	6.981394	38.927656
2.760000 11.471144     3.699266	38.031987	11.971144	4.199266	38.531987
2.780000 9.916768     1.323714	36.857382	10.416768	1.823714	37.357382
2.800000 8.198157     -0.459493	35.159108	8.698157	0.040507	35.659108
2.820000 6.466627     -1.624133	33.213304	6.966627	-1.124133	33.713304
2.840000 4.848475     -2.265900	31.236303	5.348475	-1.765900	31.736303
2.860000 3.425600     -2.534405	29.354808	3.925600	-2.034405	29.854808
2.880000 2.233599     -2.576537	27.619495	2.733599	-2.076537	28.119495
2.900000 1.271572     -2.508009	26.035039	1.771572	-2.008009	26.535039
2.920000 0.515656     -2.407877	24.586193	1.015656	-1.907877	25.086193
2.940000 -0.069051     -2.324512	23.253375	0.430949	-1.824512	23.753375
2.960000 -0.520143     -2.284577	22.019505	-0.020143	-1.784577	22.519505
2.980000 -0.873030     -2.301100	20.871834	-0.373030	-1.801100	21.371834
3.000000 -1.158644     -2.379540	19.801631	-0.658644	-1.879540	20.301631
3.020000 -1.402823     -2.521929	18.803325	-0.902823	-2.021929	19.303325
3.040000 -1.626644     -2.729516	17.873744	-1.126644	-2.229516	18.373744
3.060000 -1.847219     -3.004362	17.011660	-1.347219	-2.504362	17.511660
3.080000 -2.078647     -3.350232	16.217634	-1.578647	-2.850232	16.717634
3.100000 -2.332964     -3.773055	15.494135	-1.832964	-3.273055	15.994135
3.120000 -2.620982     -4.281109	14.845895	-2.120982	-3.781109	15.345895
3.140000 -2.953008     -4.885020	14.280508	-2.453008	-4.385020	14.780508
3.160000 -3.339410     -5.597595	13.809295	-2.839410	-5.097595	14.309295
3.180000 -3.791047     -6.433415	13.448494	-3.291047	-5.933415	13.948494
3.200000 -4.319521     -7.408056	13.220821	-3.819521	-6.908056	13.720821
3.220000 -4.937228     -8.536674	13.157459	-4.437228	-8.036674	13.657459
3.240000 -5.657117     -9.831561	13.300432	-5.157117	-9.331561	13.800432
3.260000 -6.492006     -11.298073	13.705215	-5.992006	-10.798073	14.205215
