3.370000 2.775719	-0.095624
3.380000 2.774763	-0.099182
3.390000 2.773771	-0.102749
3.400000 2.772743	-0.106324
3.410000 2.771680	-0.109909
3.420000 2.770581	-0.113502
3.430000 2.769446	-0.117105
3.440000 2.768275	-0.120718
3.450000 2.767068	-0.124341
3.460000 2.765824	-0.127974
3.470000 2.764545	-0.131618
3.480000 2.763228	-0.135274
3.490000 2.761876	-0.138941
3.500000 2.760486	-0.142619
3.510000 2.759060	-0.146310
3.520000 2.757597	-0.150014
3.530000 2.756097	-0.153730
3.540000 2.754560	-0.157460
3.550000 2.752985	-0.161202
3.560000 2.751373	-0.164959
3.570000 2.749723	-0.168730
3.580000 2.748036	-0.172516
3.590000 2.746311	-0.176316
3.600000 2.744548	-0.180131
3.610000 2.742746	-0.183962
3.620000 2.740907	-0.187809
3.630000 2.739029	-0.191672
3.640000 2.737112	-0.195551
3.650000 2.735156	-0.199448
3.660000 2.733162	-0.203361
3.670000 2.731128	-0.207292
3.680000 2.729055	-0.211241
3.690000 2.726943	-0.215208
3.700000 2.724791	-0.219194
3.710000 2.722599	-0.223198
3.720000 2.720367	-0.227222
3.730000 2.718095	-0.231265
3.740000 2.715782	-0.235329
3.750000 2.713429	-0.239412
3.760000 2.711035	-0.243516
3.770000 2.708600	-0.247641
3.780000 2.706123	-0.251788
3.790000 2.703605	-0.255956
3.800000 2.701046	-0.260146
3.810000 2.698444	-0.264358
3.820000 2.695801	-0.268593
3.830000 2.693115	-0.272851
3.840000 2.690386	-0.277132
3.850000 2.687615	-0.281438
3.860000 2.684801	-0.285767
3.870000 2.681943	-0.290120
3.880000 2.679042	-0.294499
3.890000 2.676097	-0.298902
3.900000 2.673108	-0.303331
3.910000 2.670074	-0.307786
3.920000 2.666997	-0.312266
3.930000 2.663874	-0.316774
3.940000 2.660706	-0.321308
3.950000 2.657493	-0.325869
3.960000 2.654234	-0.330458
3.970000 2.650930	-0.335075
3.980000 2.647579	-0.339720
3.990000 2.644182	-0.344394
4.000000 2.640738	-0.349097
4.010000 2.637247	-0.353828
4.020000 2.633709	-0.358590
4.030000 2.630123	-0.363382
4.040000 2.626489	-0.368204
4.050000 2.622807	-0.373056
4.060000 2.619076	-0.377940
4.070000 2.615297	-0.382855
4.080000 2.611468	-0.387802
4.090000 2.607590	-0.392780
4.100000 2.603663	-0.397792
4.110000 2.599685	-0.402836
4.120000 2.595656	-0.407913
4.130000 2.591577	-0.413024
4.140000 2.587447	-0.418168
4.150000 2.583265	-0.423346
4.160000 2.579032	-0.428559
4.170000 2.574746	-0.433807
4.180000 2.570408	-0.439090
4.190000 2.566017	-0.444409
4.200000 2.561573	-0.449763
4.210000 2.557075	-0.455154
4.220000 2.552524	-0.460580
4.230000 2.547918	-0.466044
4.240000 2.543258	-0.471545
4.250000 2.538542	-0.477083
4.260000 2.533771	-0.482660
4.270000 2.528945	-0.488274
4.280000 2.524062	-0.493927
4.290000 2.519123	-0.499618
4.300000 2.514127	-0.505349
4.310000 2.509073	-0.511118
4.320000 2.503962	-0.516928
4.330000 2.498793	-0.522778
4.340000 2.493565	-0.528667
4.350000 2.488278	-0.534598
4.360000 2.482932	-0.540569
4.370000 2.477527	-0.546582
4.380000 2.472061	-0.552636
4.390000 2.466534	-0.558731
4.400000 2.460947	-0.564869
4.410000 2.455298	-0.571049
4.420000 2.449588	-0.577271
4.430000 2.443815	-0.583537
4.440000 2.437980	-0.589845
4.450000 2.432081	-0.596197
4.460000 2.426119	-0.602592
4.470000 2.420093	-0.609032
4.480000 2.414003	-0.615515
4.490000 2.407848	-0.622043
4.500000 2.401628	-0.628615
4.510000 2.395341	-0.635232
4.520000 2.388989	-0.641893
4.530000 2.382570	-0.648600
4.540000 2.376084	-0.655353
4.550000 2.369531	-0.662151
4.560000 2.362909	-0.668995
4.570000 2.356219	-0.675884
4.580000 2.349460	-0.682820
4.590000 2.342632	-0.689802
4.600000 2.335734	-0.696830
4.610000 2.328766	-0.703905
4.620000 2.321727	-0.711027
4.630000 2.314616	-0.718195
4.640000 2.307435	-0.725410
4.650000 2.300180	-0.732672
4.660000 2.292854	-0.739982
4.670000 2.285454	-0.747338
4.680000 2.277981	-0.754742
4.690000 2.270433	-0.762193
4.700000 2.262811	-0.769691
4.710000 2.255114	-0.777237
4.720000 2.247342	-0.784830
4.730000 2.239494	-0.792470
4.740000 2.231569	-0.800158
4.750000 2.223567	-0.807893
4.760000 2.215488	-0.815676
4.770000 2.207332	-0.823506
4.780000 2.199097	-0.831382
4.790000 2.190783	-0.839306
4.800000 2.182390	-0.847277
4.810000 2.173917	-0.855295
4.820000 2.165364	-0.863360
4.830000 2.156730	-0.871471
4.840000 2.148016	-0.879629
4.850000 2.139219	-0.887833
4.860000 2.130341	-0.896083
4.870000 2.121380	-0.904379
4.880000 2.112336	-0.912720
4.890000 2.103209	-0.921106
4.900000 2.093998	-0.929538
4.910000 2.084703	-0.938014
4.920000 2.075323	-0.946535
4.930000 2.065857	-0.955100
4.940000 2.056306	-0.963708
4.950000 2.046669	-0.972360
4.960000 2.036946	-0.981054
4.970000 2.027135	-0.989791
4.980000 2.017237	-0.998570
4.990000 2.007251	-1.007390
5.000000 1.997178	-1.016251
5.010000 1.987015	-1.025153
5.020000 1.976763	-1.034094
5.030000 1.966423	-1.043074
5.040000 1.955992	-1.052093
5.050000 1.945471	-1.061150
5.060000 1.934859	-1.070244
5.070000 1.924157	-1.079375
5.080000 1.913363	-1.088541
5.090000 1.902478	-1.097742
5.100000 1.891500	-1.106977
5.110000 1.880431	-1.116246
5.120000 1.869268	-1.125547
5.130000 1.858013	-1.134880
5.140000 1.846664	-1.144244
5.150000 1.835221	-1.153637
5.160000 1.823685	-1.163058
5.170000 1.812054	-1.172508
5.180000 1.800329	-1.181984
5.190000 1.788510	-1.191485
5.200000 1.776595	-1.201010
5.210000 1.764585	-1.210559
5.220000 1.752479	-1.220130
5.230000 1.740278	-1.229721
5.240000 1.727980	-1.239332
5.250000 1.715587	-1.248961
5.260000 1.703098	-1.258607
5.270000 1.690511	-1.268267
5.280000 1.677829	-1.277942
5.290000 1.665049	-1.287629
5.300000 1.652173	-1.297327
5.310000 1.639200	-1.307035
5.320000 1.626129	-1.316750
5.330000 1.612962	-1.326471
5.340000 1.599697	-1.336197
5.350000 1.586335	-1.345926
5.360000 1.572876	-1.355655
5.370000 1.559319	-1.365384
5.380000 1.545666	-1.375111
5.390000 1.531915	-1.384832
5.400000 1.518066	-1.394548
5.410000 1.504121	-1.404255
5.420000 1.490078	-1.413952
5.430000 1.475939	-1.423637
5.440000 1.461702	-1.433307
5.450000 1.447369	-1.442961
5.460000 1.432940	-1.452596
5.470000 1.418414	-1.462211
5.480000 1.403792	-1.471803
5.490000 1.389074	-1.481369
5.500000 1.374260	-1.490908
5.510000 1.359351	-1.500417
5.520000 1.344347	-1.509895
5.530000 1.329248	-1.519337
5.540000 1.314054	-1.528743
5.550000 1.298767	-1.538110
5.560000 1.283386	-1.547434
5.570000 1.267911	-1.556715
5.580000 1.252344	-1.565948
5.590000 1.236685	-1.575132
5.600000 1.220933	-1.584264
5.610000 1.205091	-1.593341
5.620000 1.189157	-1.602361
5.630000 1.173134	-1.611322
5.640000 1.157021	-1.620219
5.650000 1.140818	-1.629051
5.660000 1.124528	-1.637815
5.670000 1.108150	-1.646508
5.680000 1.091685	-1.655127
5.690000 1.075133	-1.663670
5.700000 1.058497	-1.672134
5.710000 1.041775	-1.680516
5.720000 1.024970	-1.688813
5.730000 1.008082	-1.697022
5.740000 0.991112	-1.705141
5.750000 0.974060	-1.713166
5.760000 0.956929	-1.721095
5.770000 0.939718	-1.728925
5.780000 0.922429	-1.736653
5.790000 0.905062	-1.744277
5.800000 0.887619	-1.751793
5.810000 0.870101	-1.759198
5.820000 0.852509	-1.766490
5.830000 0.834844	-1.773666
5.840000 0.817108	-1.780723
5.850000 0.799301	-1.787659
5.860000 0.781424	-1.794470
5.870000 0.763479	-1.801154
5.880000 0.745468	-1.807708
5.890000 0.727391	-1.814130
5.900000 0.709249	-1.820416
5.910000 0.691045	-1.826565
5.920000 0.672779	-1.832573
5.930000 0.654454	-1.838438
5.940000 0.636069	-1.844158
5.950000 0.617628	-1.849729
5.960000 0.599131	-1.855150
5.970000 0.580579	-1.860418
5.980000 0.561975	-1.865531
5.990000 0.543320	-1.870487
6.000000 0.524615	-1.875283
6.010000 0.505862	-1.879916
6.020000 0.487063	-1.884386
6.030000 0.468219	-1.888689
6.040000 0.449332	-1.892825
6.050000 0.430404	-1.896790
6.060000 0.411436	-1.900583
6.070000 0.392430	-1.904202
6.080000 0.373388	-1.907645
6.090000 0.354311	-1.910912
6.100000 0.335202	-1.913999
6.110000 0.316062	-1.916906
6.120000 0.296893	-1.919631
6.130000 0.277697	-1.922172
6.140000 0.258475	-1.924529
6.150000 0.239230	-1.926700
6.160000 0.219963	-1.928684
6.170000 0.200676	-1.930481
6.180000 0.181371	-1.932088
6.190000 0.162050	-1.933505
6.200000 0.142715	-1.934732
6.210000 0.123368	-1.935767
6.220000 0.104010	-1.936611
6.230000 0.084644	-1.937262
6.240000 0.065272	-1.937720
6.250000 0.045894	-1.937984
6.260000 0.026515	-1.938056
6.270000 0.007134	-1.937933
6.280000 -0.012245	-1.937617
6.290000 -0.031621	-1.937107
6.300000 -0.050992	-1.936403
6.310000 -0.070357	-1.935506
6.320000 -0.089712	-1.934416
6.330000 -0.109056	-1.933133
6.340000 -0.128387	-1.931658
6.350000 -0.147704	-1.929992
6.360000 -0.167004	-1.928134
6.370000 -0.186285	-1.926086
6.380000 -0.205546	-1.923849
6.390000 -0.224784	-1.921423
6.400000 -0.243999	-1.918810
6.410000 -0.263187	-1.916010
6.420000 -0.282347	-1.913025
6.430000 -0.301477	-1.909857
6.440000 -0.320576	-1.906505
6.450000 -0.339641	-1.902973
6.460000 -0.358670	-1.899261
6.470000 -0.377663	-1.895371
6.480000 -0.396617	-1.891304
6.490000 -0.415530	-1.887063
6.500000 -0.434400	-1.882649
6.510000 -0.453227	-1.878064
6.520000 -0.472007	-1.873309
6.530000 -0.490741	-1.868388
6.540000 -0.509424	-1.863301
6.550000 -0.528057	-1.858052
6.560000 -0.546638	-1.852642
6.570000 -0.565164	-1.847073
6.580000 -0.583635	-1.841348
6.590000 -0.602049	-1.835469
6.600000 -0.620403	-1.829439
6.610000 -0.638698	-1.823259
6.620000 -0.656930	-1.816933
6.630000 -0.675100	-1.810463
6.640000 -0.693204	-1.803851
6.650000 -0.711243	-1.797100
6.660000 -0.729214	-1.790213
6.670000 -0.747116	-1.783192
6.680000 -0.764948	-1.776040
6.690000 -0.782708	-1.768760
6.700000 -0.800396	-1.761354
6.710000 -0.818009	-1.753826
6.720000 -0.835548	-1.746177
6.730000 -0.853009	-1.738411
6.740000 -0.870393	-1.730531
6.750000 -0.887699	-1.722539
6.760000 -0.904924	-1.714438
6.770000 -0.922069	-1.706232
6.780000 -0.939131	-1.697922
6.790000 -0.956110	-1.689512
6.800000 -0.973005	-1.681004
6.810000 -0.989815	-1.672402
6.820000 -1.006539	-1.663709
6.830000 -1.023176	-1.654926
6.840000 -1.039726	-1.646057
6.850000 -1.056186	-1.637105
6.860000 -1.072557	-1.628073
6.870000 -1.088838	-1.618963
6.880000 -1.105028	-1.609779
6.890000 -1.121125	-1.600522
6.900000 -1.137131	-1.591196
6.910000 -1.153043	-1.581803
6.920000 -1.168861	-1.572347
6.930000 -1.184584	-1.562829
6.940000 -1.200212	-1.553253
6.950000 -1.215745	-1.543622
6.960000 -1.231181	-1.533937
6.970000 -1.246520	-1.524201
6.980000 -1.261762	-1.514417
6.990000 -1.276907	-1.504588
7.000000 -1.291953	-1.494716
7.010000 -1.306900	-1.484803
7.020000 -1.321748	-1.474853
7.030000 -1.336496	-1.464866
7.040000 -1.351145	-1.454846
7.050000 -1.365693	-1.444796
7.060000 -1.380141	-1.434716
7.070000 -1.394488	-1.424611
7.080000 -1.408735	-1.414481
7.090000 -1.422879	-1.404329
7.100000 -1.436923	-1.394157
7.110000 -1.450864	-1.383968
7.120000 -1.464704	-1.373763
7.130000 -1.478442	-1.363544
7.140000 -1.492077	-1.353314
7.150000 -1.505610	-1.343074
7.160000 -1.519041	-1.332827
7.170000 -1.532369	-1.322574
7.180000 -1.545595	-1.312317
7.190000 -1.558718	-1.302058
7.200000 -1.571739	-1.291798
7.210000 -1.584657	-1.281539
7.220000 -1.597472	-1.271284
7.230000 -1.610185	-1.261033
7.240000 -1.622795	-1.250789
7.250000 -1.635303	-1.240552
7.260000 -1.647709	-1.230325
7.270000 -1.660012	-1.220109
7.280000 -1.672213	-1.209904
7.290000 -1.684312	-1.199714
7.300000 -1.696309	-1.189538
7.310000 -1.708204	-1.179379
7.320000 -1.719998	-1.169237
7.330000 -1.731691	-1.159114
7.340000 -1.743282	-1.149012
7.350000 -1.754772	-1.138930
7.360000 -1.766161	-1.128871
7.370000 -1.777450	-1.118836
7.380000 -1.788638	-1.108825
7.390000 -1.799727	-1.098839
7.400000 -1.810715	-1.088881
7.410000 -1.821604	-1.078949
7.420000 -1.832393	-1.069046
7.430000 -1.843084	-1.059173
7.440000 -1.853675	-1.049329
7.450000 -1.864169	-1.039517
7.460000 -1.874564	-1.029736
7.470000 -1.884861	-1.019988
7.480000 -1.895061	-1.010273
7.490000 -1.905164	-1.000592
7.500000 -1.915170	-0.990946
7.510000 -1.925079	-0.981335
7.520000 -1.934893	-0.971760
7.530000 -1.944610	-0.962221
7.540000 -1.954232	-0.952719
7.550000 -1.963760	-0.943255
7.560000 -1.973192	-0.933828
7.570000 -1.982530	-0.924440
7.580000 -1.991775	-0.915091
7.590000 -2.000926	-0.905781
7.600000 -2.009984	-0.896511
7.610000 -2.018949	-0.887281
7.620000 -2.027821	-0.878091
7.630000 -2.036602	-0.868941
7.640000 -2.045292	-0.859833
7.650000 -2.053890	-0.850766
7.660000 -2.062398	-0.841740
7.670000 -2.070815	-0.832756
7.680000 -2.079143	-0.823814
7.690000 -2.087381	-0.814913
7.700000 -2.095530	-0.806055
7.710000 -2.103591	-0.797239
7.720000 -2.111563	-0.788466
7.730000 -2.119448	-0.779735
7.740000 -2.127245	-0.771047
7.750000 -2.134955	-0.762401
7.760000 -2.142579	-0.753799
7.770000 -2.150117	-0.745238
7.780000 -2.157570	-0.736721
7.790000 -2.164937	-0.728246
7.800000 -2.172219	-0.719814
7.810000 -2.179418	-0.711425
7.820000 -2.186532	-0.703078
7.830000 -2.193563	-0.694774
7.840000 -2.200510	-0.686513
7.850000 -2.207376	-0.678293
7.860000 -2.214158	-0.670116
7.870000 -2.220860	-0.661982
7.880000 -2.227479	-0.653889
7.890000 -2.234018	-0.645838
7.900000 -2.240477	-0.637829
7.910000 -2.246855	-0.629861
7.920000 -2.253154	-0.621934
7.930000 -2.259373	-0.614049
7.940000 -2.265513	-0.606205
7.950000 -2.271575	-0.598401
7.960000 -2.277559	-0.590638
7.970000 -2.283466	-0.582915
7.980000 -2.289295	-0.575232
7.990000 -2.295047	-0.567589
8.000000 -2.300723	-0.559986
8.010000 -2.306323	-0.552422
8.020000 -2.311847	-0.544897
8.030000 -2.317296	-0.537410
8.040000 -2.322670	-0.529962
8.050000 -2.327970	-0.522552
8.060000 -2.333196	-0.515179
8.070000 -2.338347	-0.507845
8.080000 -2.343426	-0.500547
8.090000 -2.348431	-0.493286
8.100000 -2.353364	-0.486062
8.110000 -2.358225	-0.478873
8.120000 -2.363013	-0.471721
8.130000 -2.367731	-0.464604
8.140000 -2.372377	-0.457522
8.150000 -2.376952	-0.450475
8.160000 -2.381457	-0.443462
8.170000 -2.385891	-0.436483
8.180000 -2.390256	-0.429538
8.190000 -2.394551	-0.422625
8.200000 -2.398778	-0.415746
8.210000 -2.402935	-0.408899
8.220000 -2.407024	-0.402085
8.230000 -2.411045	-0.395302
8.240000 -2.414998	-0.388550
8.250000 -2.418884	-0.381829
8.260000 -2.422702	-0.375138
8.270000 -2.426453	-0.368478
8.280000 -2.430138	-0.361847
8.290000 -2.433756	-0.355245
8.300000 -2.437309	-0.348672
8.310000 -2.440796	-0.342127
8.320000 -2.444217	-0.335611
8.330000 -2.447573	-0.329122
8.340000 -2.450864	-0.322659
8.350000 -2.454091	-0.316224
8.360000 -2.457253	-0.309815
8.370000 -2.460351	-0.303431
8.380000 -2.463386	-0.297073
8.390000 -2.466356	-0.290739
8.400000 -2.469264	-0.284430
8.410000 -2.472108	-0.278145
8.420000 -2.474889	-0.271884
8.430000 -2.477608	-0.265646
8.440000 -2.480265	-0.259430
8.450000 -2.482859	-0.253236
8.460000 -2.485391	-0.247064
8.470000 -2.487862	-0.240914
8.480000 -2.490271	-0.234784
8.490000 -2.492619	-0.228675
8.500000 -2.494906	-0.222585
8.510000 -2.497132	-0.216516
8.520000 -2.499297	-0.210465
8.530000 -2.501401	-0.204432
8.540000 -2.503446	-0.198418
8.550000 -2.505430	-0.192421
8.560000 -2.507354	-0.186441
8.570000 -2.509218	-0.180478
8.580000 -2.511023	-0.174532
8.590000 -2.512769	-0.168601
8.600000 -2.514455	-0.162685
8.610000 -2.516081	-0.156784
8.620000 -2.517649	-0.150898
8.630000 -2.519158	-0.145025
8.640000 -2.520609	-0.139166
8.650000 -2.522000	-0.133320
8.660000 -2.523333	-0.127486
8.670000 -2.524608	-0.121664
8.680000 -2.525825	-0.115854
8.690000 -2.526983	-0.110055
8.700000 -2.528084	-0.104267
8.710000 -2.529127	-0.098489
8.720000 -2.530112	-0.092720
8.730000 -2.531039	-0.086961
8.740000 -2.531908	-0.081210
8.750000 -2.532720	-0.075468
8.760000 -2.533475	-0.069733
8.770000 -2.534172	-0.064006
