2.730000 16.544913     12.994743	41.621280	17.044913	13.494743	42.121280
2.740000 16.189896     10.611167	42.664123	16.689896	11.111167	43.164123
2.750000 15.632023     8.130949	43.247194	16.132023	8.630949	43.747194
2.760000 14.881916     5.666194	43.367851	15.381916	6.166194	43.867851
2.770000 13.960344     3.322502	43.057504	14.460344	3.822502	43.557504
2.780000 12.896559     1.187197	42.376007	13.396559	1.687197	42.876007
2.790000 11.725623     -0.678685	41.401913	12.225623	-0.178685	41.901913
2.800000 10.485192     -2.243356	40.221042	10.985192	-1.743356	40.721042
2.810000 9.212338     -3.502322	38.915942	9.712338	-3.002322	39.415942
2.820000 7.940872     -4.472912	37.558133	8.440872	-3.972912	38.058133
2.830000 6.699493     -5.187182	36.203898	7.199493	-4.687182	36.703898
2.840000 5.510826     -5.684930	34.893359	6.010826	-5.184930	35.393359
2.850000 4.391250     -6.007962	33.651909	4.891250	-5.507962	34.151909
2.860000 3.351329     -6.196072	32.492944	3.851329	-5.696072	32.992944
2.870000 2.396589     -6.284684	31.420981	2.896589	-5.784684	31.920981
2.880000 1.528462     -6.303824	30.434565	2.028462	-5.803824	30.934565
2.890000 0.745233     -6.277997	29.528654	1.245233	-5.777997	30.028654
2.900000 0.042910     -6.226609	28.696406	0.542910	-5.726609	29.196406
2.910000 -0.584042     -6.164642	27.930410	-0.084042	-5.664642	28.430410
2.920000 -1.142102     -6.103402	27.223465	-0.642102	-5.603402	27.723465
2.930000 -1.638232     -6.051237	26.569028	-1.138232	-5.551237	27.069028
2.940000 -2.079533     -6.014167	25.961425	-1.579533	-5.514167	26.461425
2.950000 -2.472996     -5.996418	25.395918	-1.972996	-5.496418	25.895918
2.960000 -2.825338     -6.000853	24.868677	-2.325338	-5.500853	25.368677
2.970000 -3.142890     -6.029315	24.376715	-2.642890	-5.529315	24.876715
2.980000 -3.431532     -6.082898	23.917789	-2.931532	-5.582898	24.417789
2.990000 -3.696669     -6.162151	23.490313	-3.196669	-5.662151	23.990313
3.000000 -3.943217     -6.267238	23.093265	-3.443217	-5.767238	23.593265
3.010000 -4.175619     -6.398049	22.726115	-3.675619	-5.898049	23.226115
3.020000 -4.397862     -6.554286	22.388758	-3.897862	-6.054286	22.888758
3.030000 -4.613504     -6.735517	22.081465	-4.113504	-6.235517	22.581465
3.040000 -4.825706     -6.941214	21.804842	-4.325706	-6.441214	22.304842
